address,core_days_cnt,type,note
0x63aea877b5d5fa234a1532f1b26a4f6d9051866e,2,1
0x389505f098a29a994a3ed0e674f07cd451dde42c,2,1
0xa425f914e2cdc749d686e627325e7b6cd43eff6d,2,1
0x5285d4ea883dbfb753487e1881db6457c4c227e5,2,0
0xbc9f78d4fd64130f7bfca4b6e379437c3ba678d6,2,1
0xad6ad61edab4da76ccba85b3e42da52dbd1cb154,2,1
0xf2d4766ad705e3a5c9ba5b0436b473085f82f82f,2,0
0x2f5b672d3a1922ad6a174c0a6e28c36435810294,2,1
0x26607ac599266b21d13c7acf7942c7701a8b699c,2,0
0xdceaf5d0e5e0db9596a47c0c4120654e80b1d706,2,0
0x013b62d2be190f26f1d7eb19b12134403a5117d2,2,1
0x54101c74d07ad106578ae5ef369c372d7d4e8ac8,1,1
0xfb969c8dc628599b1f2bc3804e7027c62afbf25e,1,1
0x1217d9fe4cd29daab92d694d7ddd3afcc4b9f842,1,1
0x68625ed98bae686a894785ca4eaeae71447cfae1,1,1
0xd04d4f32674828e64d36ba11d056e0ad8fbf6228,1,1
0xf81ccdc1ee8de3fbfa48a0714fc773022e4c14d7,1,1
0x57604b41e4887b8b140316e7e8509611fa07a75d,1,1
0x595063172c85b1e8ac2fe74fcb6b7dc26844cc2d,1,1
0xaea66d294108634211c700ff4bc59c1817cba532,1,1
0x81309daa633a96a927606a3244a8736b6763565c,1,1
0x08072164c06046216273ae313a47cd526dcea39b,1,1
0x9c2be0c2c3e12cefac280325a90f75742f6f4f01,1,1
0x6fca136ae6f753243b3c2593eb20f9092458ad52,1,1
0x13fd06a75cd2268125f891eeb73715fd5a26d5a9,1,1
0xf12ef7747b26c43f544ce4a7708debd0c9fe7841,1,1
0x4b9747ad47e8631f7bfe6eb34c08f49744993117,1,1
0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,1,1
0xda5b02de0a6a8b1cd6cf6f2735d08506c0f832e3,1,1
0x7be76424c6eb903837a4d3615feb0c1bfb95bb38,1,1
0x02409df4278176ec60d3d0aa1fa639de88bd86f7,1,1
0x4dc9ca589e34d15191f2ae5855470a5f6348d5cb,1,1
0xa760c65ee687c854c9f20d90d9e5c7d27eb742b8,1,1
0xaf18140e5ec6838f2531c0bfd1a936b2835333c2,1,1
0x76aa35eff25df205913832172f0189f39b1fcf9b,1,1
0x2229d2099a181bf67750e1748843130a4e7cab3e,1,1
0xe73a19a8ef136babcd51d0effb2ab24d799f18de,1,1
0x98a8ee94ae32447fe617e49da5ae389cc2216569,1,1
0x6867ce3f8a61c1c0ff102e6b93f7c47e9d5e4563,1,1
0x4977367d929a28bd5f94e41f4247a3ce84d7f2dd,1,1
0x2acdb44596e2b6ffbbf62614c9aad9cd04980248,1,1
0x6ee807f33ac99af83c97adc83ada5bce8ef8c41a,1,1
0x260ee8f2b0c167e0cd6119b2df923fd061dc1093,1,1
0x1a76f6b9b3d9c532e0b56990944a31a705933fbd,1,0
0xbb8bfab98551e61be7f5ab9c28cf2a62fed8a6eb,1,1
0x33ddd548fe3a082d753e5fe721a26e1ab43e3598,1,1
0x6b71dcaa3fb9a4901491b748074a314dad9e980b,1,1
0x77f41511112b6a4c3f0623aba228d255c6d5c657,1,1
0x9cd83be15a79646a3d22b81fc8ddf7b7240a62cb,1,1
0x1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d,1,1
0x506ade0a94949db63047346d3796a01c09384198,1,1
0x82aef007e43a5d8a051b284d5b9353935d399409,1,1
0xe88f7dee993e57788bdab011ddf3696a421fb9f0,1,1
0x0b501b37ead1fe32743546aecf984bc548c624ec,1,1
0xbb44e3349c23cc430cae6ebbaf0256c9f2a1872f,1,0
0x80ad7547d879ab0481eda439bf0514e02b0cc2b9,1,1
0x0639556f03714a74a5feeaf5736a4a64ff70d206,1,1
0x075e72a5edf65f0a5f44699c7654c1a76941ddc8,1,1
0xf5f3436a05b5ced2490dae07b86eb5bbd02782aa,1,1
0x83a127952d266a6ea306c40ac62a4a70668fe3bd,1,1
0x47e5d263778b1d6afb4468f92fc7b09b306d7997,1,1
0x8c54ebdd960056d2cff5998df5695daca1fc0190,1,1
0xd11616e66b128c0b756b91cc13466defaae67d07,1,1
0x98e45940d0c76898f5659b8fc78895f35a39eb43,1,0
0x61ed4f49351ffc5247f77d5a005a253a8848ec94,1,1
0xb3791dce49a95df56876deb5549da04bf150bc1e,1,1
0x4d2d814bcb75ae5b5f93d99abf33802f22201460,1,1
0xb15519f92d4b58c0f19a8cabbbdf8450d952b157,1,1
0xf04711e15c8c6f4887e78923b2e5819cec6b5db7,1,0
0x86e089f2c12b394925261916c0f7073778798f4f,1,1
0xa7eed2f72e7c316814006e0fa998bb0fb0f7e513,1,1
0x4b8a339be06ff31752a806995b72e76e93dd9106,1,1
0x49c4e76427f02a5ed33e982953c4adf9058ea51f,1,1
0x00727b52f6bfe393b91f51bae88028f35dfbeed5,1,1
0xfe47138a93a5e78fefaeccd1e3faa917e7a2e7c7,1,1
0x7b9a752b3c000fba9f5fe8fc2bf82503c9448eb4,1,1
0xcaaf0de8434b6d62ca29b0edd4caee1b3b633214,1,1
0x2974090394e8f90d56bf544946f550676479fb18,1,1
0xac226a8f17169ccb25a11a98997eb0174a944b1a,1,1
0x1e8c58f95a4f297ddd4e625f701b2e10e7096bdc,1,1
0x5bf89ac1019d5cb1c9dd25ccd4f204cd2874fefa,1,1
0xf736389dfb8e1cf00d2fffc0143fad52038db916,1,1
0x3328f5f2cecaf00a2443082b657cedeaf70bfaef,1,0
0x949279eebe234b39845fe8f059ac1917f64d7b85,1,1
0x76ee6e322e0599705befbcbf5918e2b7453f92af,1,1
0x5770815b0c2a09a43c9e5aecb7e2f3886075b605,1,1
0x80b5f37fa5c989f83b5ff9001e94fb9e99fadff1,1,1
0x4dc11b48b671b07a07c6125f3b6518ae6ae349cb,1,1
0x146bd0f2c020ed2939dd7294efc8cad50bab4ed2,1,1
0x8da5ac67a6a88b9929cdc0452aae0b705cf755a7,1,1
0x2408e9fd2a8d79c141448cd534b75fcabb0d0700,1,1
0x026d63667f2bc0d07591195496868d67390b44d0,1,1
0x13266a554ef601736e6db7800a1f9acba23e9bdc,1,1
