address,core_days_cnt,type,note
0x9f4c5d8d9be360df36e67f52ae55c1b137b4d0c4,4,0
0xee7f212545b3c388f8fd176f83bdff85f3dcea7d,4,0
0x04f42d7b12de8b4b3c5995d0ecfe50c2e62f8f26,4,1
0x775e90a06a3d908940ec326924262b37943aa140,4,0
0x6f400810b62df8e13fded51be75ff5393eaa841f,4,0
0x000000000025d4386f7fb58984cbe110aee3a4c4,4,0
0x6c2d992b7739dfb363a473cc4f28998b7f1f6de2,4,1
0x389505f098a29a994a3ed0e674f07cd451dde42c,3,1
0x03c2bc72a3e007179e54ffb4563cc235bec8151a,3,1
0x0075f029648ffbd2026a7df1e9eff27ebc90ca65,3,0
0xe592427a0aece92de3edee1f18e0157c05861564,3,0
0x300d2d6c85fd11d965fee308a243626cdae3ff48,3,1
0xb632c8e5f87a47a0caeb613cbdf0f748217d2840,3,1
0x96dc73c8b5969608c77375f085949744b5177660,3,1
0xa405445ff6ed916b820a744621ef473b260b0c1c,3,0
0x7ff2c9ba7eba3c703f715fca147525f57115cd70,3,1
0x0f13316b80872eda120d7844ed1c1e90fc001dc1,3,1
0x0d4743269fec611b422d0a209a460cd8cc0cc8b9,3,0
0x0828df03e5e339ed017b6db8956e27b6521bdf7d,3,0
0x75deda4df1cf8297217d3d025206790c44872d3e,3,1
0x0b7ffc1f4ad541a4ed16b40d8c37f0929158d101,3,0
0x3d71d79c224998e608d03c5ec9b405e7a38505f0,3,0
0xf5a59b86ba1bcd4914abe174a9d511057eda8569,3,1
0x4201052075c9466e1a8a64f1e3118b6e88e14ba4,3,1
0xfd482c40d4fba835c5dd0352f582839cd6c5f9eb,3,1
0xfc7b1dad07111c77c5d619043d75ac9a19680760,3,0
0x3b07f566fd5f16c883aaf98a1b6f96b0701ce203,3,1
0xf30879166657628e3173e09c529f3d53bfe4ba5b,3,0
0x2d187a560cfbd28e1eb2f68534754b0f120459a9,3,1
0xc9a872868afa68ba937f65a1c5b4b252dab15d85,3,1
0x3ad690d0d3260851e09a1ca0b46ee1010ce1d099,3,0
0xd7c61fe2b5ef2131e3cbfc93055c2d29de5857fc,3,1
0x9f3687a47d887a9f497d168874a05edd5d56a4de,3,0
0x00000f2d00b7a76100366c0013c2000595ee0067,3,0
0x36703c94dc717273d8828de83e03a8682f49d0f1,3,0
0xfac87e892800f73fea9bd4a81b4e0269f4363fe3,3,1
0x47340deb65810a1f0d0b1eae7489d1218c1c150f,3,0
0x17673dbea4bb20df26c72125b2e643f16d4a4c4f,3,1
0x245cc372c84b3645bf0ffe6538620b04a217988b,3,0
0xaae0633e15200bc9c50d45cd762477d268e126bd,3,0
0x3fe7940616e5bc47b0775a0dccf6237893353bb4,3,0
0xdff2aa5689fcbc7f479d8c84ac857563798436dd,3,0
0x1f3752c1a605451d8cda714140e5ce7b3bc3d62b,3,0
0xedbb72e6b3cf66a792bff7faac5ea769fe810517,3,1
0x1ec35699d7ba9ed819069cf0706963bd4150e733,3,1
0x8df6084e3b84a65ab9dd2325b5422e5debd8944a,3,0
0xa93eb5b410b651514a18724872306f5ce9928dde,3,0
0x1871a438261c0c439f433b208facc468b1cb058b,3,1
0x8ba1f109551bd432803012645ac136ddd64dba72,3,1
0x4f32ab778e85c4ad0cead54f8f82f5ee74d46904,3,0
0x087b33c9a4bdb2fa55a742c51ab44ec66f35bc95,3,1
0x5bafd6d0a3261731766f2e2c79d314e973226856,3,1
0x8ecc94a91b5cf03927f5eb8c60abbdf48f82b0b3,3,0
0x1028a8bfba4ad62caf408fc6c541f42a9015b0c0,3,1
0x378ba9b73309be80bf4c2c027aad799766a7ed5a,3,0
0x1e0dc67aea5aa74718822590294230162b5f2064,3,0
0x844e211e291077b11221c0f18615a64f2ff19c26,3,0
0x793ebbe21607e4f04788f89c7a9b97320773ec59,3,0
0x24946bcbbd028d5abb62ad9b635eb1b1a67af668,3,0
0x3a32292c53bf42b6317334392bf0272da2983252,3,1
0x3b7921f5b25fc8339269eb8adb28278d5c1f01c3,3,0
0x143d8a74cadf8a3927b2926be0154739f4953422,3,0
0x00000000b1786c9698c160d78232c78d6f6474fe,3,0
0x27182842e098f60e3d576794a5bffb0777e025d3,3,0
0xf4ba4c2aa5bc3c373537ec85f61a02afdb697106,3,0
0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f,3,1
0x8018280076d7fa2caa1147e441352e8a89e1ddbe,3,0
0xf3194e22d3212a6f930a7c6a88003d43f68befab,3,0
0x586e32930ac05127de429bd566eaa2758fcbd9bc,3,1
0x8cb5319c02933aa17782b2d4e053b9cd96886836,3,1
0x5a6a4d54456819380173272a5e8e9b9904bdf41b,3,0
0xcfcdb690bdc88f43f7cac7d968d0d66d2118ad20,3,0
0x6924a03bb710eaf199ab6ac9f2bb148215ae9b5d,3,1
0xfb71f273284e52e6191b061052c298f10c2a6817,3,1
0x0eae044f00b0af300500f090ea00027097d03000,3,0
0x09785a234bbb63625933b1555ba8d2914ad5650f,3,1
0xbbecd4fc3c04769837dca2305eef53dc3cf4e620,3,0
0x986ccf5234d9cfbb25246f1a5bfa51f4ccfcb308,3,1
0x1f8a6d8185b76f5ac08f335610a2390dab3225a8,3,0
0x81ead42c5a90e64bc4b6ff48084266da176474ca,3,1
0xa03cbeeeead4346c01f0d4f959f93835377f9988,3,1
0xecc996953e976a305ee585a9c7bbbcc85d1c467b,3,1
0xc2ebdcabf77976da4dd3b80bede87bf72c59118f,3,0
0x025b9fd9f1ed818d688e19c5f43c500bf44cea47,3,1
0x0efb068354c10c070ddd64a0e8eaf8f054df7e26,3,0
0x648aa14e4424e0825a5ce739c8c68610e143fb79,3,1
0xe8a8700fafd46cbe81aa983d180fe2ee89d3e401,3,0
0x8f3f62a8337984ccb8a512c8a6408df71c23ffd3,2,0
0x22905f23a064e281f6c2f2e998ec3dffa24b6df2,2,1
0xd3cf4e98e1e432b3d6ae42ae406a78f2ac8293d0,2,0
0xff2990c7d9f69deda0392b1c76b9b631dbf295ab,2,1
0x5a06bd8702f06b4f21382e8a87b1ab99a46b8768,2,0
0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,2,0
0xf5b56ef33ef08f6fde57b2f79a857e3dfb4ea1a3,2,1
0x46aef1f4da528d1fcf08ed3168e6dd0162b0caef,2,1
0x65cac1fc7489f7b08156e2e95db4cb35c7c29b4f,2,1
0x225baf222e2a8cf3bf3501b1bec172434874fc01,2,1
0x21606ee18fc1c9b398c25f56e98e6035ab434299,2,1
0xc8f2e91dc9d198eded1b2778f6f2a7fd5bbeac34,2,0
0x42b5d4a11c8fe76d114759f7f3d8e94ea28bdbe5,2,0
0x1814222fa8c8c1c1bf380e3bbfbd9de8657da476,2,0
0x0a6f0fb200c1db6921d1cc2202731bfb17bad56e,2,1
0x5f855b107afaadf722cf9611b82167a272b4acb0,2,1
0xdc91f11de8d294bd547d4f9009fa16466b2ca796,2,0
0xdd82e4227baec1fc40a72ef9895f38f2c1df4f42,2,0
0x0e63f9250cf0afe739035f2539a8435078006802,2,1
0x926df14a23be491164dcf93f4c468a50ef659d5b,2,0
0x00000000357646e36fe575885bb3e1a0772e64cc,2,0
0x7191a4eb2ed12f0bfbbd3e70536ef7e3ecfd1d1a,2,1
0x92b767185fb3b04f881e3ac8e5b0662a027a1d9f,2,0
0x1938a448d105d26c40a52a1bfe99b8ca7a745ad0,2,1
0x6eaa370adb52be8f86fef2a4ee86c4eca0f2f320,2,1
0x3aeaf0539babdab1a98bf5635b3fe68a2f70324a,2,1
0x8743cc30727e9e460a5e69e217893f42dfad1650,2,0
0x85d9ff40aab9465b68b066c3602854f0e3eb2be7,2,0
0xe7620a135b05199b4d07bf8aa41cebcfca49c527,2,1
0xbbbfc46566e5f0302cef913af8c8f423070ce6a1,2,1
0x4c9d4a1310639da40bd47b68553ed6eb366db22c,2,1
0x3e78f2e7dade07ea685f8612f00477fd97162f1e,2,0
0xcbc8c8e46d0bcc887f51480447b635331814e502,2,1
0x784e24a1a348efacdf723e89665ab0c905bd80cc,2,1
0x0103e58bb17583af961c073da85c5137c81709c5,2,0
0xbfb13281927737db3f973863eb59d906649f2018,2,0
0xf9bcd1b72121f228a85cc1f8650c2986765f9ede,2,0
0x5bbc7e476ebc4e21dde41a444fe6de2a2573f0d9,2,0
0xc028491ae0947c30592ff4b969c25bbcb6a03e02,2,1
0x3b4c91cfc006f48344eafce8783e46b690d5068f,2,0
0x3c02290922a3618a4646e3bbca65853ea45fe7c6,2,1
0xf03dda0b8e69fbb00005f82c5517379d14d61905,2,1
0x3a0f480d10c8e0078eaeefdd8e905ef604bb96f5,2,1
0xd026bfdb74fe1baf1e1f1058f0d008cd1eeed8b5,2,1
0x973f509c695cffcf355787456923637ff8a34b29,2,0
0x0cc709cfe5b7818d3d374fb86244ba5a1a1daaa1,2,0
0x1f487a4435f3b730d742aa4b6ef8c9e0a6b9a027,2,1
0xc586bef4a0992c495cf22e1aeee4e446cecdee0e,2,0
0xdb3516d4c062180e5e947f21c9476ff24d4a0900,2,0
0x2ab01d8673948e0078ba87fc22f9dd49e8758e48,2,1
0x238e24c06313fc8176bc6c49a0ebe86c2b0aabb6,2,0
0x6d550f35be1ef10fd480691c93c70b53e6c6d859,2,1
0x6c8dd0e9cc58c07429e065178d88444b60e60b80,2,1
0x86e284421664840cb65c5b918da59c01ed8fa666,2,1
0x5669deb8cc857661e64fe08f41bd74536758818e,2,0
0xde20e33827b024c7b347991cbc36a1cca61a04f3,2,0
0x54b276c8a484ebf2a244d933af5ffaf595ea58c5,2,0
0xbaed383ede0e5d9d72430661f3285daa77e9439f,2,1
0x890f4e345b1daed0367a877a1612f86a1f86985f,2,0
0x3c7a1e37fe9c19af81ea1ceaf4a024bf858c1877,2,0
0x49c910ba694789b58f53bff80633f90b8631c195,2,0
0x88b112c822bd18fa4ef329f84d786d71a39eca83,2,1
0x4f450a874701e592e7c3c03f00ca766efecfda41,2,1
0xa57fc404f69fce71ca26e26f0a4df7f35c8cd5c3,2,0
0x948996756470a87a6b1ed44396cf79017f24b7d5,2,1
0x1bf68a9d1eaee7826b3593c20a0ca93293cb489a,2,0
0xa2569370a9d4841c9a62fc51269110f2eb7e0171,2,0
0x4345978d86bcd1e32c2f253fc0b5ba1c89b51f01,2,1
0x0926389bb7f3d45f0d038de84fa6360bebd6ac54,2,1
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,2,1
0x3cc936b795a188f0e246cbb2d74c5bd190aecf18,2,1
0x9c9adcc2129b3f0c299e0fc4e23d8b51ae22e183,2,1
0x57ea12a3a8e441f5fe7b1f3af1121097b7d3b6a8,2,1
0x4bcd5893d3bdddd838e6415b8141249e7ba0018e,2,1
0x79c2d72552df1c5d551b812eca906a90ce9d840a,2,1
0xd6e3f12f578d2c9fcdebc18e734ba50a5598e4ea,2,1
0xf27656a58bf4f0115eadf5f163bb1a41b40e1798,2,0
0xc755af998e8c50d6df1779ce3d7e4084a17b4c56,2,0
0xc57c5ae582708e619ec1ba7513480b2e7540935f,2,1
0x2f13d388b85e0ecd32e7c3d7f36d1053354ef104,2,1
0x13e9053d9090ed6a1fae3f59f9bd3c1fca4c5726,2,0
0x5c28b5f471d97f53fcf132f16f9f3c0c888c1a01,2,0
0xb94404c28feaa59f8a3939d53e6b2901266fa529,2,0
0x35bbd507df99fc0ceb3eb73511a020d444ed0e70,2,1
0x3342e3737732d879743f2682a3953a730ae4f47c,2,0
0x13c27be8c6e290dcccaf1a8137b12fe244f32a9b,2,1
0xcb30d07ed69b28224d590688f96454459861dbba,2,1
0x0b1dceab7f1884fde3c5d7fa8f5067bc9ec26d7d,2,0
0x4647116a410ca5e80ee2be0077335bbf0db35166,2,1
0x07c423f0ac87eaa76481dd86d446a2807cf27c82,2,1
0x99d9df67196190e9f12eac7414f02e62c5bf9eab,2,0
0xd7efcbb86efdd9e8de014dafa5944aae36e817e4,2,1
0xa5644e29708357803b5a882d272c41cc0df92b34,2,0
0xf3f49dd68586335ee3b01a86368043508c962c2a,2,1
0x944644ea989ec64c2ab9ef341d383cef586a5777,2,0
0x2acdb44596e2b6ffbbf62614c9aad9cd04980248,2,1
0x4a40e91175fa2f7dd8ae444596c7f5c98c4eac8b,2,1
0xfb9284715e9b0d08153caa34c35bfaed76edc31f,2,0
0xd7fa57069e4767dde13ad7970a562c43f03f8365,2,0
0x9d11b1e1445b017902e561ceb201f009b3d53a42,2,1
0xfcc41c4614bd464ba28ad96f93aadaa7ba6c8680,2,0
0xb4af87244c8169330229ff4180c696466a966831,2,1
0xc9daabc677f3d1301006e723bd21c60be57a5915,2,0
0x9d7e5647ce3c7c2d835f2f5e82c8fdb36b0bb0fe,2,0
0x482579f93dc13e6b434e38b5a0447ca543d88a46,2,1
0xb53b0255895c4f9e3a185e484e5b674bccfbc076,2,1
0x545fe5914418fdff836ca163241a9e141d84f5c3,2,1
0xc14b093f13dd9d1d6b589e1a07a094ddce3209a9,2,1
0x8565bc5781eafaf1d7bbcfcce0fbcf2c0c830d91,2,1
0x53bba5c7872bfc4935cb4eee63c1ba9bfc68212a,2,0
0x562680a4dc50ed2f14d75bf31f494cfe0b8d10a1,2,1
0xbc847e6d8a47a47610a7c6f10ac8763a66cc8291,2,1
0xf7d9c9c06812c4a611a352ac82f638bdca6e09a8,2,0
0x60ee0c8bb493b79286a54997322904f74fba3736,2,1
0x70540a3178290498b0c6d843fa7ed97cae69b86c,2,0
0x80493b8d30fb84ce2ff3bc6daf54f17c90832d51,2,0
0x1c6640089c6af02e11f04f0ee44b2cc6ef924057,2,1
0x72ba1965320ab5352fd6d68235cc3c5306a6ffa2,2,1
0xa25f2d38cb91f53136c25e553641e341d1cbd07f,2,1
0xba27d9c686ad9d21747220bb65c5a14682c9f4fd,2,1
0x432081ef9aa1b8503f8c7be37e4bb158a0543da9,2,0
0x0b81747f504dfc906a215e301d8b8ad82e44cbd2,2,1
0x4901bdd469a6cc8bf23d49d5114c19ef7e0455f9,2,0
0xae6e9ed77f933c5f176c99eb88be1a1cfd218bb1,2,0
0xab45b6cea90f5631359edf2aa425e8130efb3798,2,1
0xbba4c8eb57df16c4cfabe4e9a3ab697a3e0c65d8,2,0
0xdc41bbb87200d4e28a244e008cfe39a459a87fde,2,0
0x9ca87c82f5c5760c7c693a3caf6801255ab8f097,2,0
0x4c8cc29226f97d92ec2d299bc14edf16bad436b7,2,0
0x94cdd18f53a8f3ec9a3ec0cbe897aed5ea009c43,2,0
0xd9194d9ffc638b4b406d899fe6fff211e9ab029d,2,0
0x57c74d8b980af4736299daf8ccea4f5c16639d6a,2,1
0x39f0cb8cda641dc44b3b1082e394fbff3b1b0522,2,0
0x99e582374015c1d2f3c0f98d0763b4b1145772b7,2,0
0x5ade7ae8660293f2ebfcefaba91d141d72d221e8,2,0
0x9276c1c8205549f40c94f070e64c7f84a88baeab,2,1
0xfdbd256c0736d79e0082e9a4055a971cb12a296b,2,0
0x95b2271039b020aba31b933039e042b60b063800,2,0
0xf65b60d127671acec535c359640ad390c2411577,2,0
0xc42e71b9a6e38dd05cfb51be6751a4d10d66ba35,2,0
0x0e8f25fd45eee90733c46853bcc8b05494e10573,2,0
0x2b4bae932193a1db00b3836121b60a149ec1a4d7,2,0
0x8d1f2ebfaccf1136db76fdd1b86f1dede2d23852,2,0
0xa97a63af7d9a2b147cf607502474bc403b3e32e3,2,1
0x8bccec8f7085c05f663ce93137be3d18c9285dc7,2,0
0xc6635074d5cf8c47585fab0b3ebf15c56fc6af53,2,0
0x82c7b218eba69bfceee54ea5daa3bdb8a2848109,2,0
0xf1ad4bfdf8829d55ec0ce7900ef9d122b2610673,2,0
0xf966231d9cafc403fb6eae889429e7e2d47ddb6a,2,1
0xe3efd3465f354375484ba648408bd3b5f8278ece,2,0
0x87e92ef9f04631b9471674fa72347341efaff8cc,2,1
0x2f49eea1efc1b04e9ecd3b81321060e29db26a19,2,0
0xf503017d7baf7fbc0fff7492b751025c6a78179b,2,1
0xb135b31665bd67c4497f6eb3d5964e8897e5feb7,2,0
0x6046c3ab74e6ce761d218b9117d5c63200f4b406,2,0
0x4d869def870adb3b73bdb35f4a3c4d76c6e22975,1,0
0x5f80d2d45c48d19c13a6d008d84a45d6f1867007,1,1
0x0c7119c4241c603c4ce3320866e0768dc45a40b5,1,0
0x81aaa9a7a8358cc2971b9b8de72acce6d7862bc8,1,1
0x1344a36a1b56144c3bc62e7757377d288fde0369,1,0
0xc36dfb27db493aad4e7e5feadba5d01f02eec6b8,1,1
0x57757e3d981446d585af0d9ae4d7df6d64647806,1,1
0xbbcddd6c81c4c51b9dac55e4364c60002c07346d,1,0
0x2da950f79d8bd7e7f815e1bbc43ecee2c7e7f5d3,1,1
0xd16e4cdb153b2dcc617061174223a6d4bfae53f5,1,1
0x6687178bbe48bd90333018c41170182474e6f5ac,1,1
0x09fac217f9a9f47b50651fb8c7c641dd0d39efc8,1,1
0x23db246031fd6f4e81b0814e9c1dc0901a18da2d,1,1
0x71672e0d7d13384cf01737a68740733e852e8e98,1,1
0xa8eb8efeacf45623816eb2d1b1653bac4245a358,1,1
0xbb44e3349c23cc430cae6ebbaf0256c9f2a1872f,1,0
0x238cc13495b30d0b8f2df3d646af443c17063c22,1,0
0x841ce48f9446c8e281d3f1444cb859b4a6d0738c,1,0
0x8eb871bbb6f754a04bca23881a7d25a30aad3f23,1,1
0x3ee18b2214aff97000d974cf647e7c347e8fa585,1,0
0x15e87053d47c1807e775a1331ebc65af061f9832,1,1
0x6dfafe40fb06bebdc5f44d9d085da6328e281db8,1,1
0xf4812e87a02f2a8b59bec6d42c58c84d0f464c1c,1,0
0xaa5951eea7187559b8bc4f8af75734218995af21,1,0
0xbe1154de0277a18ab068c2510de3736ce17282c3,1,1
0x63156a054d82033530ef343e194805379172cdaa,1,1
0x8b5905d3939ce9fd8ca9d1418cf29c744bcae026,1,1
0x839395e20bbb182fa440d08f850e6c7a8f6f0780,1,1
0x6a39909e805a3eadd2b61fff61147796ca6abb47,1,0
0x24f993cbc63b9fe073f9bc6bb3ee1a7fee723f25,1,0
0x865c2f85c9fea1c6ac7f53de07554d68cb92ed88,1,1
0x8aca78771e98c423379bf508b10ef8fc4a4e4fec,1,1
0xd1a06725e9fee446b4a49cee85c9c213cc13f39a,1,0
0xff6c422c6e9a53200798a771f25b72b96d4eca64,1,1
0x2076a228e6eb670fd1c604de574d555476520db7,1,1
0x3536cd0d3e601145a2487f9e4628e93bd875136b,1,1
0xb84580a14e42c74efa1213ab2fb9f98da33452ee,1,1
0xa7344a92ccc2b01cba2473366856ac76d99059aa,1,1
0x3f733dd7bcbf819d34593df7153a05cd6b540acd,1,1
0xb7e3264e1e0c34fd07121f9cb63edbf173f83153,1,1
0xa91a72e7508904d264c3cba16ecefe7cc7672585,1,1
0x25020a5f992a70e61686d21a473f464d86baf9bd,1,1
0x87bdb4879138276e241116d54c7f67c3bb375593,1,1
0x23ddd3e3692d1861ed57ede224608875809e127f,1,0
0x59d10d4435d32393f6deb2d5440378c34f4c3dd4,1,1
0xbd6a40bb904aea5a49c59050b5395f7484a4203d,1,0
0xdf63be2e473ba04c26b1609e51d08cf0d78e0913,1,1
0x0211f3cedbef3143223d3acf0e589747933e8527,1,1
0xadaae0cf49b422fb24cb988d669e77f4e015608c,1,1
0x7758e507850da48cd47df1fb5f875c23e3340c50,1,0
0x7aa29d3158bc446fabd3196f54c01f86321eae32,1,0
0xfeb4acf3df3cdea7399794d0869ef76a6efaff52,1,0
0x8cadcf974d9b38a81fbf18f222bbc898f28e6627,1,1
0x9ca13029232c8f4aac1d42faa54a36ade41aa10d,1,0
0x57a7a432a159174d6c6e2004800a9ef5c13940b7,1,0
0x733dd905346b757f7c9bccb09f92e798d87f16a1,1,0
0x39f0e6d6e455144deb12d4283f2771544a749753,1,1
0x42da4f7fe0bc60d1b78522d1edcb5d64c6a81372,1,0
0xcb0c7c757c64e1583ba5673de486bde1b8329879,1,1
0xe834f0206082de0431df3cc5398b23727e3c557b,1,1
0xdc1664458d2f0b6090bea60a8793a4e66c2f1c00,1,0
0x6979986cffdf405c893a302b476f42c1d0141a72,1,0
0xcba435408f3b3a7ad231e0083d7ee2e9ec03764f,1,0
0x3771c99c087a81df4633b50d8b149afaa83e3c9e,1,0
0x2e4b70d0f020e62885e82bf75bc123e1aa8c79ca,1,0
0x58b64a1feac144eb077627c9c6b66ce2097396af,1,0
0x7c65f9b5bc170d64d8a42238e57e36a9ea65391f,1,1
0x779e782b556e38063e0390cf10a25f63d05cabdc,1,1
0x008b1ffe244bf31896c833bff4ad9009e7a0f4eb,1,1
0x606563f8dc27f316b77f22d14d9cd025b4f70469,1,0
0xe4f157c7ca54f435fcc3bb0b4452f98d3a48f303,1,0
0x7bff1fc001054c4ffff4e9117415112e07212a4e,1,0
0xbeb87b2e4d8b89cd2af8a3c7103db7fb2f5af022,1,1
0x8f23ec6cb459529f147068298d98caff2e62568f,1,1
0x9e2b6378ee8ad2a4a95fe481d63caba8fb0ebbf9,1,0
0x583788f490a278db2a8d6d7226264b4985f75678,1,0
0xc5816e8df147b9fa10dd2c3de30fbf21d4a182de,1,0
0xc1a900ae76db21dc5aa8e418ac0f4e888a4c7431,1,0
0x1bbe0f9af0cf852f9ff14637da2f0bc477a6d1ad,1,0
0x2680e5e1e46b6bb647ee6d5ade04dfb8915c3587,1,1
0x21cf5649ee1a9362202ebff266ef7bbc8c26a917,1,1
0x15a190ceee1163f0b1f05793541bc362ae8883e9,1,1
0x5dc6b8af4ae2dc9305471c4c005c6cfa383df3cf,1,1
0x9e906376cecc48a7eb4eeb5f5c1f44eb0cc021b5,1,0
0x8d138c01765483cb79d787ce5933f609cbfdabcf,1,1
0x286706ad35bb59e74d4b079d9194a9b29c06d22a,1,1
0xd55233d2a215acb0a164b48bfa1499c62be02f9e,1,1
0xa4723a67376abd6ce94f5ea2e4bd37b5c5548804,1,1
0x3e964487e52e08c11232d289c72d977388824eb7,1,1
0x83ddc7111642e7d668b21610cf55d6fe0127d3f7,1,0
0xb91b439ff78531042f8eaaecaa5ecf3f88b0b67c,1,0
0x03ed2992a1d07ab57ec01f0c8914e22b53e48d87,1,1
0xb64850fe701fb64667b6cc762aa2c12f2e02193c,1,1
0x98329910449586ba244d9edea97496f8ccf1c6be,1,0
0x80c5e6908368cb9db503ba968d7ec5a565bfb389,1,0
0xea9265a4ffa137523e83d68d4160325a936ec8b9,1,0
0x447a9652221f46471a2323b98b73911cda58fd8a,1,1
0x07445065963c2d563cd70ddf2aa49fc771e59a98,1,1
0x417f2c87f72236eec4ebee1ef9240024595df4d7,1,0
0x0bf16c34b38648bb08deacf4dd4b239c44bb33c1,1,0
0xe1a03133136ef1171bcb5fcd006496f22122d824,1,1
0x3ebaffe01513164e638480404c651e885cca0aa4,1,0
0xec150ef1f09a80a825fa344f38001a553f8818b6,1,1
0x599e0882768b34bedbc1b8f5a03ed1301fae359b,1,1
0x580a45a29157f9c0d511bf79bf50d3bfe25c80ec,1,1
0xc0c81be398d215e2994bc55ca9e06e1c628be50c,1,1
0x0b585af796d61b10c20ffed3f1ec71094fc179e2,1,1
0xd1e4d74d9b0ae84a78188b589f4b47ac2e94aca9,1,0
0x363a94a9ec421e27aa86b4015007c3698959e5cb,1,0
0xfe22a36fbfb8f797e5b39c061d522adc8577c1f6,1,1
0xcf82589d5bf9d27d959cfbb75ca43561a79d2be1,1,1
0xe14e985c466fbb49fde0894aa75cb625a9713f24,1,1
0x4c0a466df0628fe8699051b3ac6506653191cc21,1,1
0xc8d61e23839794b162da78a5c927fd7b2cd92055,1,1
0x71bd49a733ef2d5175e91e60e6d9dc7489985f67,1,1
0x073c841e832b7cc2e75d0fb1f8a98dca355bf485,1,1
0x663d3947f03ef5b387992b880ac85940057c13e3,1,1
0x847c8c905cce6129952c30b3f3d74792b48aae16,1,1
0x7c8d1c186506df224a4e781b9f4ac6b9f5a40dea,1,1
0x227375d64000fcbc142dcaadaca20655e5c220ad,1,1
0x4059e94f431b2c48373c3cf962b257b7a4b1dc63,1,1
0xe59cd29be3be4461d79c0881d238cbe87d64595a,1,1
0x7901bb5d22b623e18d10e02ca67e4f50d0a49a18,1,1
0x00000000553a85582988aa8ad43fb7dda2466bc7,1,0
0xfae7dc62d433da45657b7a8fcf5c6489e50d1083,1,1
0x6e416ae8a6308965a3bafb077f04cbfad113d1d5,1,1
0x6b8dc4e0f9da423f7ecfd1a62edb0cf35389a38f,1,1
0xe911bc6e89bb98866659f5a24485da05d506a1fc,1,1
0xf0b6c1758676ce3dd165db7ae5479c2a45acd7bb,1,1
0x23abad8c65a9a93abcc343892aaf3d6e88b5ccc9,1,1
0x47f0dec0e9d2a324c648112e929a12dc07a0a6f9,1,1
0x7c11e75d4c9acb84bfa779f1a2945bc7b91e16d6,1,1
0x974bbc9c9b8a1b81e92df9d1457d2df98941814e,1,1
0xd3a3eb0de0ffbb27fa32f2cebf38f8814b7af62f,1,1
0xee9439a12a7c2a9b6600ca8a498620580d2f116e,1,1
0xd258ff25cb1ca393c56574cf7577c414af3e73db,1,1
0xa3128cc400e2878571368ae0a83f588eb838552b,1,0
0x8d0172e88bd400884708318bac77bc69f76ae082,1,1
0xed56b584346b16161271e640913056f0a861a6a8,1,1
0x6032ded1d330d0672253bdfc9a56c971dee0683f,1,0
0x8932eb23bad9bddb5cf81426f78279a53c6c3b71,1,1
0xb120c885f1527394c78d50e7c7da57defb24f612,1,1
0x0e969f847f8f2dff9f6892fe834be92a1cc96f7a,1,1
0xa55156ae5fe0528e567223070fb48c0cbf87789c,1,1
0x38eb6cfcb27f796fc02f00e0d95972f566d7b63a,1,1
0x7b3bddf3af1d6e160d57887ff4516cb3c3add495,1,1
0x10f6b90802e79d3789f89c1408f69ea94e7fcc34,1,1
0x6f7b3ec82a000c5a310636d7f7549df425666666,1,1
0x5db63f987817910bbb9656b5210990408d3831fb,1,1
0x4f2604aac91114ae3b3d0be485d407d02b24480b,1,1
0xc140e24b7f18a8b347e8d97f3289909dd87c7b21,1,1
0x4fbede53b59d1a2ab85f785ad76e1dcd66a1546a,1,1
0xe0411b5c92ca0405bfdb90b20ab0c083351568ba,1,1
0xa5c3a513645a9a00cb561fed40438e9dfe0d6a69,1,1
0x261b45d85ccfeabb11f022eba346ee8d1cd488c0,1,0
0x0281b87fd1c6e9889a640ea433701a50c188353f,1,1
0x12bb2d969b59ff2830c1c6d760a2b87e8204109c,1,1
0x1f1bd54ecae5f400bddba27bf079ed44f181df4a,1,1
0x34d4ecd77d6378ebdda1c62a38881e4587109181,1,1
0x6f1b12a415e035eebdc8559130ea8bdb96add48c,1,1
0xdaaa47da50c945bc97602cafe755cc2520ef2767,1,1
0xd621caf5bf045f82f746df295c86fdf5e42c8461,1,0
0x87616fa850c87a78f307878f32d808dad8f4d401,1,1
0x869dd519c431732155b93bb1a8689f51e40c6a2d,1,1
0xfee026defeda09cabc2675da52c0c16001651488,1,1
0x38935cb352689caaea16ac7be1a8c49980ae24a8,1,1
0xa4317ab9d7df7453d8e0853415e04f7e3a78f78f,1,1
0x0634ca1d878a050eb525ed08852cc3bad7f5a1dc,1,0
0x0edc0ba6093475c4e1a35c43c77cb706b1ee88be,1,1
0x41938dd200b9914947c5af2d13a37cfcfadb9bf8,1,1
0x9a315bdf513367c0377fb36545857d12e85813ef,1,0
0xbb2e5c2ff298fd96e166f90c8abacaf714df14f8,1,0
0x586634c272dfa3894ee9b99836541dee35660f34,1,1
0xaf211739d939b33eb8c7e1c68c5dfe4eaf22b91a,1,1
0x865b41584a22f8345fca4b71c42a1e7abcd67ecb,1,0
0xbcd539eb9a11ddaeeeb407e799870fc002884db7,1,1
0x867af6b39e3f113d62e6af8a3aeef1ff42d38669,1,1
0x9d9c1715c66cbee0566f509b8db7344095d93622,1,1
